"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"GFP_int"	"norm_count"	"dose_level"
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"10"	19.1	1081.67901806392	2.1698237421864	0.358288002449798	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"11"	21.1	1108.45372460497	2.13639136259892	0.382739525414115	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"12"	23.1	1139.16425120773	2.0929022404153	0.410068402741806	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"13"	25.1	1106.98462929476	2.15823494333384	0.381413290790654	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"14"	27.1	1157.41832324978	2.10127479622325	0.425965463591226	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"15"	29.1	1165.24054982818	2.08502391976106	0.432701068412506	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"16"	31.1	1153.25347222222	2.12349437489732	0.422360576435913	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"17"	33.1	1171.0853970965	2.07347296314372	0.437704530767272	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"18"	35.1	1207.91925465839	2.02065756095702	0.468672777278181	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"19"	37.1	1211.1857968621	2.06016149408288	0.471373399301187	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"20"	39.1	1210.75020678246	2.07720820815125	0.471013695259731	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"21"	41.1	1242.20096657269	2.01052706284206	0.496658301426153	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"22"	43.1	1242.9307568438	2.03256470589439	0.497245626665461	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"23"	45.1	1256.62435336251	2.01026833073832	0.508202563330421	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"24"	47.1	1266.31595576619	1.96411217569278	0.515885384869825	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"25"	49.1	1243.26065969429	2.04493209582251	0.497511014801089	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"26"	51.1	1221.21302744777	2.1010574716931	0.479618171734504	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"27"	53.1	1233.99351175994	2.07371969178753	0.490029189746096	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"28"	55.1	1226.75091874234	2.1513697846508	0.48414266708126	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"29"	57.1	1240.55914412596	2.11205784703963	0.495335722833895	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"30"	59.1	1218.2200740436	2.1891681636293	0.477164359900848	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"31"	61.1	1219.66967953985	2.19153363437565	0.478353589778829	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"32"	63.1	1234.45203252033	2.2197278084625	0.490400695422392	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"33"	65.1	1224.73529411765	2.22870379012873	0.482498256381885	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"34"	67.1	1234.87819732034	2.21191232191847	0.490745861734371	3
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"1"	1.1	827.625529340593	2.04858705054476	0.0905790360223765	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"2"	3.1	841.606781677573	2.2069830330154	0.107331143215612	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"3"	5.1	869.716177317214	2.3356755418774	0.140185168642027	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"4"	7.1	916.182266009852	2.39109026167885	0.192233568427933	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"5"	9.1	952.027968337731	2.37762980879824	0.230612656053514	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"6"	11.1	999.284994964753	2.34063065115574	0.279058261396549	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"7"	13.1	1048.6113243762	2.27848104936186	0.327240262787336	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"8"	15.1	1086.497454882	2.21485276580607	0.362732700389002	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"9"	17.1	1104.32818181818	2.23425080645794	0.379010691989542	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"10"	19.1	1152.64993452641	2.12940052264207	0.421837104630606	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"11"	21.1	1188.74185357596	2.11010882819833	0.452669004090843	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"12"	23.1	1225.56464811784	2.05264589119889	0.483175197206612	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"13"	25.1	1209.29104477612	2.02746038078307	0.469807796655952	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"14"	27.1	1236.76895014187	2.04106315317149	0.492275815710439	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"15"	29.1	1238.74412955466	2.0524592198129	0.493871589813296	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"16"	31.1	1270.03393843725	2.0191362911903	0.518817145462187	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"17"	33.1	1247.24909310762	2.02588312351099	0.500713922814995	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"18"	35.1	1279.31112852665	2.03422030994057	0.526095274391486	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"19"	37.1	1276.64050235479	2.0825105153546	0.524005542245171	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"20"	39.1	1293.84222737819	2.05027859969761	0.53738978452293	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"21"	41.1	1304.05073020753	2.01766813704039	0.545248888450928	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"22"	43.1	1295.33952049497	2.07851408648694	0.53854636094706	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"23"	45.1	1297.68803088803	2.09975895307266	0.540357765560917	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"24"	47.1	1266.92730146187	2.13030182909166	0.516368043379468	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"25"	49.1	1280.81690140845	2.12951753212585	0.527271600760973	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"26"	51.1	1276.01963864886	2.15491140015651	0.52351909776461	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"27"	53.1	1266.9359430605	2.20154797253997	0.51637486426741	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"28"	55.1	1265.86086956522	2.17224931602682	0.515525942194794	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"29"	57.1	1273.52201257862	2.17315860829681	0.521559822560752	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"30"	59.1	1259.86701071854	2.21220825729736	0.510779690513932	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"31"	61.1	1263.73584158416	2.29993572991362	0.513845809965354	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"32"	63.1	1275.09823182711	2.28315138229664	0.522796742382699	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"33"	65.1	1278.39976461357	2.27890810224369	0.525382634073859	4
"AMI "	16.15	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"34"	67.1	1275.80847723705	2.29022981578907	0.523353599617631	4
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"1"	1.1	660.931558935361	2.32497876838811	-0.134331464022877	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"2"	3.1	668.749060856499	2.51544165946614	-0.122572862929832	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"3"	5.1	673.616878267364	2.74506028345257	-0.115320237387912	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"4"	7.1	708.872249822569	2.66093289887582	-0.0643064301223159	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"5"	9.1	728.585585585586	2.71327837585822	-0.0368766561481089	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"6"	11.1	730.474482758621	2.78223536896447	-0.0342874574313837	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"7"	13.1	767.308707124011	2.73616749642123	0.0149074500509544	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"8"	15.1	794.185705169113	2.69370102608344	0.0493355626912473	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"9"	17.1	799.294563843236	2.70897943389082	0.0557477866495561	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"10"	19.1	818.891491985203	2.73478830839037	0.0799698298448173	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"11"	21.1	841.917365269461	2.72712562609198	0.10770011160371	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"12"	23.1	875.558755760369	2.72967607213977	0.146880503752953	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"13"	25.1	880.880733944954	2.67423140398814	0.152940484187819	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"14"	27.1	916.685714285714	2.71164540124863	0.19278292418507	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"15"	29.1	927.685838307108	2.71300970992117	0.204711382350522	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"16"	31.1	940.498927038627	2.71923819932751	0.218428751086664	5
"AMI "	32.3	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"17"	33.1	937.749326145553	2.6590363607412	0.215500913562953	5
