"","treatment","dose_uM","timeID","mean_time","mean_count","sd_count","mean_count_norm","sd_count_norm","mean_PI","sd_PI","mean_AnV","sd_AnV"
"84","ETO",1,42,62.436,1088.55644689258,248.781847757871,1.29071866709017,0.193643444978164,0.00150446266559518,0.00184997263735739,0.051610754000567,0.0304093262677577
"85","ETO",2.5,1,0.944117647058824,858.72917961719,198.469562475502,1,0,0.0188530632548023,0.0188551801532769,0.025470968909435,0.0413013879025342
"86","ETO",2.5,2,2.57647058823529,872.015706456881,194.051663627728,1.01916719683545,0.0340836146039764,0.0159635978255962,0.0168310887444498,0.0230057828900445,0.0329354355085525
"87","ETO",2.5,3,4.20882352941176,883.108793579372,203.413528163507,1.02899733810723,0.0347785710469026,0.010424256238472,0.0138086430579531,0.0221018665582638,0.0338893010847503
"88","ETO",2.5,4,5.84117647058823,899.602915816937,203.012164996502,1.05011309562302,0.047501344717683,0.00565753883059186,0.0092606480621425,0.0213581756720689,0.0318175303673365
"89","ETO",2.5,5,7.47352941176471,909.841600982804,202.789963469057,1.0628464886748,0.052786743643501,0.00408379268400454,0.00622099459668634,0.0202469544691591,0.0286236213105746
"90","ETO",2.5,6,9.10588235294118,931.450485595635,211.744247549343,1.08679996841978,0.0593544301527265,0.00286549359208746,0.00491601033278789,0.0193838084291569,0.0337754131157509
"91","ETO",2.5,7,10.7382352941176,937.587660222384,211.749322667181,1.09382103468166,0.0612699573303347,0.00237273658941727,0.00354910086949079,0.0174615305826555,0.0253681143033514
"92","ETO",2.5,8,12.3705882352941,949.471874929091,217.344098703058,1.10746076647174,0.0696666782246975,0.00191702571591738,0.00278496193891707,0.0200068901737504,0.0290219620408278
"93","ETO",2.5,9,14.0029411764706,965.084199262912,215.767442658338,1.1268677983901,0.07117889837586,0.0015155200777168,0.00183402263948812,0.0176640969400765,0.0168764354564402
"94","ETO",2.5,10,15.7117647058824,967.644256655822,210.477400511642,1.13141006696914,0.0729670013654079,0.00130973770758939,0.00171625099008021,0.0164549080720444,0.0170833603354968
"95","ETO",2.5,11,17.3909090909091,971.668333617613,211.760668561405,1.14375086248949,0.076053223840567,0.00100866199267543,0.00140593391720965,0.0181718464850415,0.0176423858749126
"96","ETO",2.5,12,19.0588235294118,984.274849051293,210.130452483211,1.15280956895369,0.0813468397896506,0.00133480851678159,0.00233293089115808,0.0209186277340422,0.0176606284925353
"97","ETO",2.5,13,20.6911764705882,985.928497500471,209.781260850918,1.15485074051825,0.0803003886280624,0.001247541042688,0.00212371731679586,0.0213387994673305,0.0177059180667952
"98","ETO",2.5,14,22.3235294117647,993.070796877052,210.382080776985,1.16343786705069,0.0876768451457952,0.00153555086722896,0.00335940928887774,0.024394296463618,0.0179172238392334
"99","ETO",2.5,15,23.9558823529412,996.499300563027,211.642712319606,1.16739948792725,0.0858722539401564,0.00155517505949902,0.00298084805187665,0.0275214369335938,0.0210056616301105
"100","ETO",2.5,16,25.5882352941176,994.826092248908,209.950257821317,1.16583328104795,0.0793695137530605,0.00145535968561914,0.0023860692813796,0.027062163232138,0.0200102983471267
"101","ETO",2.5,17,27.2205882352941,1003.13926937445,206.835863629411,1.17727360617184,0.0919332903389244,0.00143631153102859,0.0024648594028124,0.0284315346578835,0.0225830974982607
"102","ETO",2.5,18,28.8529411764706,1004.94846356317,203.023014501342,1.18139801529566,0.0919156317736216,0.0016450105743183,0.00338075331574372,0.0292463811770806,0.0211757436824337
"103","ETO",2.5,19,30.4852941176471,1000.05939205678,211.695859408769,1.17236609610106,0.0860991447727263,0.00137054052643455,0.0022719512111404,0.0318953063314996,0.0214158484787326
"104","ETO",2.5,20,32.1176470588235,1006.86097910639,204.54388320443,1.18356220340081,0.0894834781886596,0.00190234607475342,0.00286168529323512,0.036132561063281,0.0246262287956985
"105","ETO",2.5,21,33.8617647058824,1009.94765062275,202.711517493545,1.18762514737439,0.0975830424607406,0.00263896970407535,0.00469576566656823,0.0375751132799474,0.0257573187917739
"106","ETO",2.5,22,35.4941176470588,1016.57238855545,199.588334972995,1.19677934795684,0.0989059368902151,0.00206354465620283,0.00345565098145074,0.0396252009358596,0.0268575949450011
"107","ETO",2.5,23,37.1264705882353,1015.0982465071,200.45659190096,1.19650894770152,0.101627482564221,0.0028213310845121,0.00567395346800886,0.0407343839525222,0.0277303680389091
"108","ETO",2.5,24,38.7588235294118,1020.20752386989,197.347194188305,1.20433969705161,0.116339256825289,0.00257574735641152,0.00469676347505517,0.042930078825802,0.028290373609993
